TUITIONFEE_IN,TUITIONFEE_OUT,GRAD_DEBT_MDN,RET_FT4,C100_4,PCTPELL,UGDS,MD_EARN_WNE_P10,REGION_Mid East,REGION_Great Lakes,REGION_Plains,REGION_Southeast,REGION_Southwest,REGION_Rocky Mountains,REGION_Far West,REGION_Outlying Areas,LOCALE_City: Midsize,LOCALE_City: Small,LOCALE_Suburb: Large,LOCALE_Suburb: Midsize,LOCALE_Suburb: Small,LOCALE_Town: Fringe,LOCALE_Town: Distant,LOCALE_Town: Remote,LOCALE_Rural: Fringe,LOCALE_Rural: Distant,LOCALE_Rural: Remote,CONTROL_Private Non-Profit,CONTROL_Private For-Profit
-0.06166456781750025,-0.6347584389316698,0.11531369078231161,-0.4507885978185497,-1.235507369975361,0.3442,-1.5335672297642329,54271.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.8118134173830363,0.2404809157871729,-0.818230941867558,0.7961431420811718,0.5790173878451879,0.2966,2.67528303206349,62668.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.6423992412256667,0.7275356323023744,-0.7902246028880618,0.9580469335609975,0.38366899549380773,0.2624,2.296443986436333,59979.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9169265082642097,0.7806598265049082,0.1540557930372812,0.6917232739876232,0.2114804640913028,0.174,0.1994132398076697,84131.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.30122760851810876,-0.9812585366935006,-0.2081595244308682,-0.43551827752329375,-0.3272380405890486,0.4308,2.7278934804532016,42186.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7446895256688519,0.02520644845016016,-0.9349240209487917,-0.12045289719105227,0.10524718886928953,0.2983,1.8235677529369876,54384.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6855002457731191,0.4459286328145021,-1.5650666479874535,0.059951771092125766,-0.6847054595825529,0.4728,-1.9119716848137145,42359.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.3005891330774162,-0.7895613074046436,-0.23476554646138947,-0.20261869423001702,-0.9011998119307315,0.4105,0.5133431467425507,45265.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.49137310266587303,0.16514628062792464,-0.35145862554262314,-0.45995950897453275,0.04029888316483611,0.3596,-1.2509054534081059,44232.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.1043247359380368,0.01635088959127124,-0.35145862554262314,0.8749385282144437,0.6112398030784049,0.173,1.964482412365016,58191.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
