TUITIONFEE_IN,TUITIONFEE_OUT,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,ST_FIPS,REGION,LOCALE,BOOKSUPPLY,ROOMBOARD_ON,OTHEREXPENSE_ON,ROOMBOARD_OFF,OTHEREXPENSE_OFF,OTHEREXPENSE_FAM,CONTROL,PREDDEG,ADM_RATE,UGDS,LOCALE2,PCTPELL,PCTFLOAN,ENDOWBEGIN,ENDOWEND,STUFACR,SAT_AVG,C150_4,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,RPY_1YR_RT,COMPL_RPY_1YR_RT,GRAD_DEBT_MDN,LO_INC_DEBT_MDN,MD_INC_DEBT_MDN,HI_INC_DEBT_MDN,MD_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,MD_EARN_WNE_P6,PCT10_EARN_WNE_P6,PCT25_EARN_WNE_P6,PCT75_EARN_WNE_P6,PCT90_EARN_WNE_P6,C100_4,INSTNM,CITY,RET_FT4,C200_4
12643.0,41997.0,13485.0,,6398.0,6601.0,7817.0,17234.0,28383.0,,,,,,53.0,8.0,11.0,900.0,17982.0,3027.0,17982.0,3027.0,3297.0,1.0,3.0,0.4253,31588.0,,0.1546,0.1579,4503322446.0,4721829797.0,20.0,,0.837,0.591303026,0.733613951,0.720972879,0.780047758,14615.0,12184.0,11667.0,12851.0,78466.0,16200.0,50171.0,115782.0,110400.0,62979.0,11200.0,39660.0,90996.0,86600.0,0.7089,University of Washington-Seattle Campus,Seattle,0.949,0.8473
9286.0,27853.0,18680.0,,11416.0,12741.0,16177.0,21581.0,25698.0,,,,,,53.0,8.0,13.0,1176.0,14915.0,4590.0,14915.0,4590.0,4590.0,1.0,3.0,0.9131,13574.0,,0.2076,0.2816,95459335.0,115126944.0,17.0,1235.0,0.6555,0.594775856,0.657622278,0.68542146,0.744765703,18500.0,13477.0,13000.0,14000.0,62569.0,11300.0,39304.0,86564.0,82400.0,45272.0,9700.0,28084.0,64682.0,59500.0,0.4197,Western Washington University,Bellingham,0.7973,0.6917
61492.0,61492.0,,35506.0,,,,,,19307.0,19724.0,28426.0,27829.0,47254.0,53.0,8.0,13.0,1400.0,14640.0,800.0,14640.0,800.0,800.0,2.0,3.0,0.4999,1523.0,,0.1467,0.3637,683569141.0,732832355.0,10.0,1365.0,0.8098,0.874285714,0.89047619,0.903645833,0.931740614,18437.0,9500.0,13542.0,12000.0,67589.0,13800.0,44195.0,101439.0,94400.0,45594.0,4600.0,24740.0,62635.0,56300.0,0.6812,Whitman College,Walla Walla,0.8869,0.8956
50920.0,50920.0,,25884.0,,,,,,16492.0,17727.0,20336.0,29657.0,33339.0,53.0,8.0,21.0,768.0,13700.0,3825.0,16515.0,3969.0,11652.0,2.0,3.0,0.8677,1927.0,,0.2799,0.5364,183144050.0,189357345.0,10.0,1212.0,0.6839,0.691927512,0.692307692,0.683158896,0.748563218,25000.0,19724.0,19500.0,15750.0,58561.0,9500.0,38934.0,80121.0,81600.0,49510.0,9600.0,33151.0,69338.0,63800.0,0.6024,Whitworth University,Spokane,0.8035,0.7625
18230.0,18230.0,,17401.0,,,,,,16089.0,16437.0,19260.0,3591.0,21851.0,54.0,5.0,23.0,1326.0,9160.0,2948.0,6840.0,3434.0,3180.0,2.0,3.0,0.9857,168.0,,0.4091,0.2091,1961665.0,1911886.0,8.0,1068.0,0.7561,0.58490566,0.7,0.786666667,PS,11000.0,,7392.0,,37467.0,4900.0,20722.0,57713.0,66100.0,29147.0,,13036.0,41362.0,,0.5758,Appalachian Bible College,Mount Hope,0.85,0.7083
34816.0,34816.0,,15306.0,,,,,,9618.0,10220.0,14911.0,20457.0,23711.0,54.0,5.0,41.0,700.0,12936.0,2716.0,10489.0,2716.0,2716.0,2.0,3.0,0.6049,642.0,,0.4097,0.6839,50379522.0,51430829.0,12.0,,0.4625,0.355555556,0.320930233,0.47254902,0.627906977,27000.0,14250.0,25283.0,25125.0,44512.0,12400.0,24862.0,65576.0,81200.0,37124.0,8700.0,21945.0,52389.0,47000.0,0.3938,Bethany College,Bethany,0.6307,0.4364
10240.0,17560.0,12529.0,,10971.0,11213.0,11772.0,16204.0,15428.0,,,,,,54.0,5.0,32.0,1200.0,11327.0,4300.0,11327.0,4300.0,4300.0,1.0,3.0,0.8722,1231.0,,0.4075,0.5347,4099523.0,4648984.0,17.0,998.0,0.3456,0.296803653,0.270788913,0.240196078,0.49009901,18250.0,12125.0,13000.0,11000.0,38217.0,5800.0,18934.0,61745.0,63200.0,35030.0,3500.0,19205.0,51005.0,53200.0,0.2063,Bluefield State University,Bluefield,0.5533,0.3986
32842.0,32842.0,,22012.0,,,,,,20938.0,21646.0,21133.0,22526.0,23451.0,54.0,5.0,13.0,2000.0,11162.0,2730.0,11400.0,3030.0,2530.0,2.0,3.0,0.6453,2083.0,,0.2863,0.3374,55592721.0,56895188.0,15.0,,0.4633,0.512987013,0.374137931,0.454423593,0.647651007,19500.0,11999.0,13000.0,13242.0,55774.0,11200.0,34245.0,83868.0,71500.0,42698.0,8200.0,26110.0,67653.0,65700.0,0.3925,University of Charleston,Charleston,0.6907,0.43
9700.0,20600.0,9983.0,,8292.0,9307.0,10904.0,13948.0,13256.0,,,,,,54.0,5.0,41.0,1100.0,12114.0,3068.0,12114.0,3068.0,3068.0,1.0,3.0,0.8965,1394.0,,0.4682,0.456,38203436.0,41185793.0,15.0,980.0,0.4225,0.366602687,0.392857143,0.431903687,0.568548387,18900.0,11207.0,10560.0,11825.0,42703.0,8300.0,26282.0,57358.0,64100.0,33094.0,5900.0,19043.0,46056.0,52600.0,0.3239,Concord University,Athens,0.4904,0.4279
31270.0,31270.0,,19428.0,,,,,,17780.0,15228.0,18783.0,22902.0,21729.0,54.0,5.0,33.0,1462.0,10425.0,3304.0,8746.0,4064.0,4154.0,2.0,3.0,0.5823,681.0,,0.4031,0.6538,61636967.0,64031427.0,11.0,985.0,0.366,0.353448276,0.205223881,0.476851852,0.625698324,27000.0,16459.0,16668.0,17500.0,43411.0,7500.0,27027.0,63017.0,69700.0,38495.0,7500.0,24271.0,56272.0,54800.0,0.2983,Davis & Elkins College,Elkins,0.581,0.485
8454.0,18372.0,9055.0,,8019.0,8713.0,9166.0,10588.0,9661.0,,,,,,54.0,5.0,32.0,1000.0,11486.0,2000.0,11486.0,2000.0,2500.0,1.0,3.0,0.9924,2690.0,,0.3304,0.4131,28443847.0,29957801.0,12.0,993.0,0.4832,0.360824742,0.410984848,0.383753501,0.537349398,21000.0,12881.0,12792.0,11997.0,46857.0,8400.0,28411.0,69615.0,70100.0,41197.0,6100.0,25613.0,60555.0,56800.0,0.3168,Fairmont State University,Fairmont,0.6421,0.4531
9412.0,11140.0,16358.0,,12878.0,13426.0,16460.0,20348.0,20355.0,,,,,,54.0,5.0,43.0,780.0,11484.0,3808.0,11484.0,3808.0,3808.0,1.0,3.0,,1177.0,,0.4204,0.3507,14720530.0,17316276.0,15.0,,0.3549,0.16957606,0.286549708,0.304295943,0.463519313,25000.0,10250.0,12000.0,11500.0,39315.0,5400.0,22225.0,56900.0,66700.0,34917.0,6500.0,19818.0,49212.0,55000.0,0.2754,Glenville State University,Glenville,0.6293,0.4476
8942.0,20294.0,8327.0,,4820.0,5572.0,7970.0,12243.0,15496.0,,,,,,54.0,5.0,13.0,1100.0,12852.0,2400.0,11274.0,3200.0,6100.0,1.0,3.0,0.9646,7149.0,,0.3784,0.4534,200692752.0,213673105.0,15.0,1051.0,0.4869,0.441108545,0.474847203,0.380829016,0.511897853,23250.0,15793.0,17405.0,17001.0,46354.0,8800.0,29123.0,68397.0,70800.0,39561.0,7000.0,23718.0,58775.0,54800.0,0.335,Marshall University,Huntington,0.787,0.5468
10750.0,13750.0,,14469.0,,,,,,12462.0,14635.0,15427.0,15442.0,16258.0,54.0,5.0,42.0,800.0,8400.0,2000.0,8400.0,2000.0,2000.0,3.0,3.0,,695.0,,0.5144,0.668,,,16.0,,0.273,0.349333333,0.204444444,0.200274348,0.343195266,24694.0,5913.0,12500.0,10467.0,34642.0,3900.0,17082.0,55885.0,66600.0,31612.0,,15241.0,49433.0,,0.2149,Salem University,Salem,0.5197,0.2194
8642.0,19082.0,12391.0,,7488.0,9838.0,12068.0,15412.0,16778.0,,,,,,54.0,5.0,41.0,1000.0,11308.0,2566.0,11500.0,2566.0,4416.0,1.0,3.0,0.9565,2375.0,,0.2694,0.4111,27298195.0,29718043.0,16.0,1022.0,0.4949,0.427745665,0.487486398,0.463822894,0.617834395,21600.0,14274.0,14000.0,14750.0,49358.0,10500.0,29776.0,72112.0,70300.0,43726.0,9100.0,27733.0,62049.0,59500.0,0.3322,Shepherd University,Shepherdstown,0.7206,0.4444
9049.0,14623.0,10191.0,,8962.0,11652.0,12283.0,13633.0,,,,,,,54.0,5.0,22.0,1309.0,12936.0,2323.0,11960.0,2323.0,2323.0,1.0,3.0,0.9637,1328.0,,0.1758,0.1571,11265296.0,12034181.0,12.0,979.0,0.3351,0.337931034,0.345609065,0.292647059,0.388157895,23338.0,14250.0,16482.0,14500.0,40492.0,5700.0,24235.0,56182.0,60800.0,32849.0,4100.0,18559.0,46818.0,50000.0,0.2493,West Virginia State University,Institute,0.6324,0.3191
8732.0,17116.0,16295.0,,13368.0,14580.0,16744.0,19852.0,19090.0,,,,,,54.0,5.0,41.0,1140.0,10694.0,3984.0,7572.0,4702.0,4106.0,1.0,3.0,0.7212,1578.0,,0.3194,0.4878,18103323.0,19765777.0,12.0,1041.0,0.6062,0.485380117,0.294975689,0.457165733,0.599469496,23250.0,14750.0,16250.0,17250.0,43296.0,9000.0,28311.0,61253.0,68400.0,36822.0,7300.0,24295.0,51730.0,54800.0,0.4244,West Liberty University,West Liberty,0.691,0.4201
8064.0,20120.0,9957.0,,6947.0,8865.0,9532.0,12351.0,14408.0,,,,,,54.0,5.0,13.0,950.0,13020.0,3170.0,9690.0,3170.0,3170.0,1.0,3.0,0.61,1009.0,,0.2429,0.2554,16941635.0,17045605.0,12.0,1044.0,0.3612,0.493481222,0.504888397,0.533946605,0.67239504,22500.0,14250.0,15250.0,16500.0,55939.0,13300.0,35542.0,84067.0,93600.0,45181.0,9600.0,27491.0,66603.0,67100.0,0.2478,West Virginia University Institute of Technology,Beckley,0.6094,0.289
33494.0,33494.0,,18148.0,,,,,,12553.0,13597.0,16406.0,19593.0,24477.0,54.0,5.0,33.0,1500.0,10980.0,3565.0,4000.0,3565.0,3565.0,2.0,3.0,0.9505,909.0,,0.3735,0.7559,70553094.0,79166880.0,13.0,1045.0,0.4945,0.444776119,0.485576923,0.582554517,0.73088685,27000.0,13750.0,12702.0,19500.0,51593.0,17000.0,35845.0,76753.0,84200.0,42672.0,10800.0,27965.0,61211.0,58900.0,0.3852,West Virginia Wesleyan College,Buckhannon,0.6836,0.551
9648.0,27360.0,12997.0,,9217.0,10199.0,12379.0,15708.0,17130.0,,,,,,54.0,5.0,13.0,950.0,13876.0,3170.0,9700.0,3170.0,3170.0,1.0,3.0,0.8626,17705.0,,0.2041,0.4408,821669324.0,826711854.0,17.0,1129.0,0.612,0.493481222,0.504888397,0.533946605,0.67239504,22500.0,14250.0,15250.0,16500.0,55939.0,13300.0,35542.0,84067.0,93600.0,45181.0,9600.0,27491.0,66603.0,67100.0,0.4325,West Virginia University,Morgantown,0.8145,0.6432
29475.0,29475.0,,19040.0,,,,,,14139.0,13524.0,19257.0,21265.0,22026.0,54.0,5.0,13.0,1300.0,12420.0,2092.0,5000.0,2292.0,4692.0,2.0,3.0,0.7518,567.0,,0.2524,0.5596,11907750.0,1312363.0,14.0,,0.3204,0.299065421,0.436532508,0.575488455,0.634285714,25125.0,11000.0,17250.0,17750.0,57949.0,14100.0,39537.0,86644.0,85200.0,48482.0,14500.0,32850.0,69196.0,63700.0,0.2652,Wheeling University,Wheeling,0.6552,0.5707
32794.0,32794.0,,16722.0,,,,,,15889.0,15885.0,19307.0,17449.0,17577.0,55.0,3.0,11.0,768.0,10238.0,10261.0,13708.0,12305.0,12305.0,2.0,3.0,0.931,724.0,,0.4911,0.5914,35474095.0,38632746.0,10.0,,0.5051,0.533730159,0.498120301,0.405245347,0.608013937,27000.0,24500.0,21496.0,18625.0,53145.0,8900.0,33402.0,76239.0,75100.0,51755.0,9400.0,31624.0,72818.0,63700.0,0.3583,Alverno College,Milwaukee,0.7863,0.4866
28211.0,28211.0,,27313.0,,,,,,18390.0,17817.0,31125.0,29775.0,30610.0,55.0,3.0,22.0,3275.0,,,12375.0,5830.0,5830.0,2.0,3.0,1.0,338.0,,0.1332,0.3925,13958982.0,14737519.0,8.0,,0.7429,,,0.828947368,PS,18000.0,23425.0,17133.0,15000.0,76222.0,,56301.0,96731.0,,72118.0,29800.0,62354.0,83279.0,74400.0,0.7143,Bellin College,Green Bay,0.9111,0.6071
58554.0,58554.0,,21924.0,,,,,,16637.0,17610.0,18491.0,25700.0,28465.0,55.0,3.0,13.0,1134.0,10740.0,1531.0,12102.0,1531.0,1531.0,2.0,3.0,0.5736,898.0,,0.2946,0.5384,83541468.0,85638410.0,11.0,1318.0,0.6718,0.643356643,0.714932127,0.721382289,0.788519638,25738.0,23434.0,20000.0,23250.0,53260.0,10000.0,34613.0,73974.0,69500.0,41660.0,4500.0,24265.0,57519.0,50300.0,0.5697,Beloit College,Beloit,0.8621,0.7423
37230.0,37230.0,,24362.0,,,,,,18992.0,18701.0,22720.0,25198.0,27395.0,55.0,3.0,13.0,1324.0,13340.0,2870.0,8270.0,5802.0,4462.0,2.0,3.0,0.5841,2525.0,,0.2165,0.6135,81033098.0,86232826.0,13.0,1209.0,0.696,0.615989515,0.625675676,0.689462666,0.779373368,27000.0,18625.0,21500.0,23250.0,58009.0,13800.0,41980.0,79764.0,75100.0,54456.0,12600.0,38461.0,72679.0,61400.0,0.5872,Carroll University,Waukesha,0.7889,0.6755
36500.0,36500.0,,24813.0,,,,,,18307.0,20228.0,22692.0,25465.0,27527.0,55.0,3.0,13.0,1200.0,12950.0,2400.0,12950.0,2400.0,2400.0,2.0,3.0,0.8415,2628.0,,0.2577,0.8333,136204897.0,149045261.0,13.0,1113.0,0.6051,0.656077348,0.623015873,0.629985229,0.758957655,26000.0,16666.0,19500.0,19500.0,56950.0,13600.0,40368.0,80915.0,78200.0,46116.0,10600.0,29775.0,63697.0,59700.0,0.5227,Carthage College,Kenosha,0.8164,0.6858
34250.0,34250.0,,26067.0,,,,,,19323.0,21547.0,24914.0,26823.0,29439.0,55.0,3.0,21.0,2400.0,12700.0,4900.0,12700.0,4900.0,8200.0,2.0,3.0,0.6753,2310.0,,0.2247,0.4629,92707403.0,99997445.0,12.0,1250.0,0.6431,0.475589226,0.458492003,0.472448058,0.67948718,25750.0,17750.0,19500.0,20500.0,56075.0,11500.0,37673.0,78409.0,78200.0,49761.0,10300.0,34250.0,70550.0,67300.0,0.5548,Concordia University-Wisconsin,Mequon,0.7845,0.6066
34850.0,34850.0,,25634.0,,,,,,20926.0,21345.0,20806.0,26982.0,29049.0,55.0,3.0,11.0,800.0,12590.0,2912.0,10800.0,3310.0,3310.0,2.0,3.0,0.9452,1104.0,,0.2344,0.5738,65977917.0,65527533.0,13.0,,0.6738,0.568396226,0.623376623,0.660678643,0.78515625,24424.0,14584.0,19000.0,19500.0,59728.0,10900.0,40198.0,84290.0,76500.0,53843.0,14200.0,38674.0,72921.0,66400.0,0.4659,Edgewood College,Madison,0.749,0.6229
32286.0,32286.0,,22092.0,,,,,,17150.0,21083.0,14130.0,24082.0,27389.0,55.0,3.0,41.0,1100.0,11872.0,4344.0,8838.0,7038.0,7560.0,2.0,3.0,0.9109,1230.0,,0.2898,0.5501,18777358.0,19847162.0,13.0,,0.5575,0.44205298,0.479032258,0.51255887,0.657894737,25000.0,17950.0,20000.0,19938.0,55961.0,11100.0,39063.0,76612.0,72000.0,49546.0,10300.0,35297.0,66568.0,64700.0,0.5,Lakeland University,Plymouth,0.6652,0.4293
55461.0,55461.0,,24563.0,,,,,,12025.0,14498.0,17215.0,22712.0,32492.0,55.0,3.0,13.0,900.0,11838.0,1650.0,9087.0,5643.0,3153.0,2.0,3.0,0.6303,1394.0,,0.2076,0.5989,440838808.0,443506343.0,7.0,1349.0,0.7642,0.697095436,0.673003802,0.74049217,0.776357828,26000.0,22026.0,22036.0,19062.0,55789.0,13700.0,37114.0,83652.0,81600.0,40653.0,8400.0,18951.0,54486.0,56000.0,0.5881,Lawrence University,Appleton,0.8709,0.8122
20280.0,20280.0,,24659.0,,,,,,23056.0,21143.0,22427.0,29013.0,30558.0,55.0,3.0,31.0,2544.0,8800.0,6062.0,8926.0,6062.0,6062.0,2.0,3.0,0.7087,566.0,,0.3397,0.2758,277946.0,280546.0,10.0,1141.0,0.6569,0.446078431,0.417355372,0.741293532,0.842592593,14143.0,13750.0,11500.0,14936.0,45593.0,5100.0,27983.0,67603.0,68100.0,40403.0,8900.0,28868.0,57397.0,49900.0,0.472,Maranatha Baptist University,Watertown,0.7568,0.5093
33000.0,33000.0,,23341.0,,,,,,24155.0,21978.0,20296.0,21839.0,24866.0,55.0,3.0,13.0,900.0,8953.0,3100.0,5709.0,4000.0,3100.0,2.0,3.0,0.6685,1050.0,,0.3174,0.7828,9628441.0,10062299.0,12.0,,0.4119,0.393103448,0.530612245,0.558641975,0.715930902,25000.0,14250.0,17846.0,18355.0,53501.0,11100.0,35359.0,74849.0,73100.0,49839.0,10900.0,35094.0,65905.0,64700.0,0.3011,Marian University,Fond Du Lac,0.6233,0.562
48700.0,48700.0,,29237.0,,,,,,18364.0,18903.0,24176.0,30974.0,34465.0,55.0,3.0,11.0,720.0,15740.0,3270.0,11660.0,5950.0,5950.0,2.0,3.0,0.8744,7238.0,,0.1876,0.403,865300000.0,916804000.0,13.0,1306.0,0.8006,0.771944217,0.79505814,0.77515528,0.837527352,23940.0,18738.0,19800.0,21500.0,78257.0,23600.0,54671.0,105538.0,106000.0,65241.0,17700.0,45047.0,83196.0,79400.0,0.6576,Marquette University,Milwaukee,0.9135,0.8152
42268.0,42268.0,,27514.0,,,,,,23183.0,22634.0,23112.0,29328.0,32135.0,55.0,3.0,11.0,1060.0,10430.0,1844.0,10430.0,1844.0,2712.0,2.0,3.0,0.628,883.0,,0.3638,0.7712,3690014.0,3783935.0,11.0,1155.0,0.6327,0.502512563,0.556179775,0.527272727,0.620192308,27000.0,14500.0,19250.0,15875.0,41174.0,7700.0,22588.0,62110.0,66200.0,29841.0,7200.0,15701.0,49385.0,48800.0,0.5255,Milwaukee Institute of Art & Design,Milwaukee,0.8371,0.5311
48421.0,48421.0,,24021.0,,,,,,14869.0,15403.0,17233.0,22123.0,31207.0,55.0,3.0,11.0,1000.0,12562.0,2132.0,12562.0,5766.0,2998.0,2.0,3.0,0.6039,2607.0,,0.2268,0.6105,75683084.0,82872635.0,12.0,,0.7154,0.569892473,0.621107266,0.808625337,0.92199688,27000.0,24500.0,25000.0,24146.0,89070.0,22600.0,66120.0,109311.0,103000.0,75114.0,21700.0,55596.0,89365.0,75400.0,0.4971,Milwaukee School of Engineering,Milwaukee,0.8318,0.6741
34390.0,34390.0,,18295.0,,,,,,17470.0,17079.0,18312.0,20665.0,20654.0,55.0,3.0,11.0,1442.0,10120.0,6834.0,6993.0,6834.0,6834.0,2.0,3.0,0.9335,703.0,,0.5768,0.8156,25553567.0,27206462.0,10.0,1050.0,0.5887,0.518828452,0.617346939,0.483920368,0.568493151,25288.0,20000.0,17500.0,18695.0,48745.0,9000.0,32376.0,66929.0,68600.0,40421.0,10900.0,26188.0,52311.0,65900.0,0.5,Mount Mary University,Milwaukee,0.6581,0.5137
42491.0,42491.0,,20780.0,,,,,,17367.0,18357.0,20256.0,22840.0,27084.0,55.0,3.0,33.0,800.0,11100.0,2650.0,11100.0,2650.0,2650.0,2.0,3.0,0.7181,457.0,,0.3185,0.6602,6228175.0,6554846.0,8.0,1153.0,0.4332,0.569444444,0.50625,0.62987013,0.732394366,25450.0,15000.0,14000.0,18500.0,44560.0,7600.0,32956.0,57708.0,59900.0,35819.0,5700.0,23738.0,50240.0,42400.0,0.369,Northland College,Ashland,0.7131,0.5748
50700.0,50700.0,,21176.0,,,,,,13478.0,13038.0,17763.0,22858.0,29200.0,55.0,3.0,32.0,750.0,10190.0,1900.0,6750.0,1900.0,1900.0,2.0,3.0,0.8392,720.0,,0.3329,0.7389,110826272.0,112583784.0,12.0,1143.0,0.5991,0.613861386,0.63255814,0.698067633,0.791044776,27000.0,17621.0,18625.0,19750.0,54902.0,19500.0,40128.0,75166.0,75500.0,42334.0,10400.0,29650.0,59116.0,50500.0,0.5431,Ripon College,Ripon,0.7551,0.6296
44432.0,44432.0,,25674.0,,,,,,19944.0,20300.0,19828.0,26035.0,30490.0,55.0,3.0,22.0,810.0,12698.0,1368.0,9154.0,2412.0,2666.0,2.0,3.0,0.9215,1749.0,,0.1358,0.4519,173050862.0,170287239.0,12.0,1233.0,0.7357,0.667293233,0.543429844,0.754299754,PS,26731.0,22355.0,25000.0,20500.0,58363.0,13900.0,43919.0,82286.0,80600.0,49775.0,13500.0,38310.0,66033.0,57000.0,0.6712,Saint Norbert College,De Pere,0.8214,0.7845
32350.0,32350.0,,22633.0,,,,,,15779.0,19129.0,20165.0,21629.0,26575.0,55.0,3.0,13.0,1000.0,10680.0,2500.0,10680.0,2500.0,2000.0,2.0,3.0,0.7327,1392.0,,0.2249,0.5785,60778544.0,64974762.0,12.0,1184.0,0.6516,0.620171674,0.560784314,0.653321201,0.766723842,25000.0,18971.0,18325.0,21159.0,55660.0,13200.0,38772.0,77048.0,76600.0,56804.0,12000.0,40869.0,76430.0,64300.0,0.4983,Viterbo University,La Crosse,0.6979,0.6452
8250.0,17916.0,14785.0,,8426.0,10003.0,14049.0,17177.0,18142.0,,,,,,55.0,3.0,32.0,300.0,7770.0,3240.0,8100.0,3240.0,3240.0,1.0,3.0,0.8276,9180.0,,0.2503,0.4712,34259959.0,38334112.0,20.0,1090.0,0.643,0.583835947,0.64334816,0.662536607,0.762132061,23188.0,13445.0,16400.0,18176.0,55356.0,13900.0,40426.0,75834.0,74300.0,47909.0,12000.0,34713.0,63328.0,55000.0,0.3985,University of Wisconsin-Whitewater,Whitewater,0.7754,0.6439
9277.0,18516.0,16948.0,,9565.0,10534.0,13803.0,18951.0,20469.0,,,,,,55.0,3.0,13.0,400.0,9200.0,3366.0,9200.0,3366.0,2630.0,1.0,3.0,0.7608,8995.0,,0.1867,0.4321,64838453.0,70748417.0,19.0,1190.0,0.6756,0.541271347,0.633587786,0.72827448,0.814056225,20909.0,10443.0,12929.0,14250.0,58561.0,16500.0,43086.0,79920.0,78500.0,50011.0,14000.0,37483.0,66284.0,60400.0,0.4353,University of Wisconsin-Eau Claire,Eau Claire,0.8189,0.689
8342.0,16929.0,12878.0,,8742.0,8220.0,11231.0,15838.0,17830.0,,,,,,55.0,3.0,12.0,800.0,8042.0,4276.0,8042.0,4276.0,3274.0,1.0,3.0,0.8784,6230.0,,0.2257,0.3102,54492077.0,53257194.0,23.0,1090.0,0.5309,0.519708029,0.541490858,0.642343268,0.727392739,18500.0,11000.0,11074.0,12000.0,52528.0,14900.0,38607.0,73130.0,67800.0,46546.0,12100.0,32932.0,61796.0,55800.0,0.3774,University of Wisconsin-Green Bay,Green Bay,0.7042,0.5526
9651.0,18691.0,15374.0,,6798.0,8794.0,13175.0,16528.0,17538.0,,,,,,55.0,3.0,13.0,120.0,7960.0,2036.0,7960.0,2036.0,2036.0,1.0,3.0,0.7325,9194.0,,0.1423,0.4398,41701196.0,42013528.0,19.0,1190.0,0.7119,0.658713693,0.675911659,0.770148291,0.841056303,22500.0,14305.0,17819.0,18750.0,60378.0,17100.0,44880.0,81523.0,80000.0,49626.0,13700.0,37435.0,65662.0,60800.0,0.4905,University of Wisconsin-La Crosse,La Crosse,0.8573,0.7369
35080.0,35080.0,,21315.0,,,,,,14218.0,14305.0,17500.0,22983.0,26682.0,55.0,3.0,11.0,800.0,11880.0,3038.0,9192.0,8216.0,3322.0,2.0,3.0,0.7905,1009.0,,0.2542,0.7069,43865288.0,47018413.0,11.0,1214.0,0.6266,0.565079365,0.541538462,0.714953271,0.84279476,26000.0,18375.0,18500.0,21297.0,54664.0,11400.0,37791.0,74006.0,63000.0,49095.0,8700.0,31918.0,65814.0,51800.0,0.5236,Wisconsin Lutheran College,Milwaukee,0.7994,0.6105
8212.0,16125.0,14761.0,,9232.0,10209.0,13961.0,17218.0,18553.0,,,,,,55.0,3.0,13.0,1000.0,8940.0,3000.0,8940.0,3000.0,3000.0,1.0,3.0,0.8668,7613.0,,0.158,0.2719,32767890.0,40147200.0,21.0,1090.0,0.5789,0.518314099,0.560676533,0.667404293,0.784789644,21500.0,12000.0,14072.0,12000.0,55548.0,14200.0,40222.0,76239.0,70200.0,50140.0,13100.0,36567.0,66730.0,57200.0,0.2805,University of Wisconsin-Oshkosh,Oshkosh,0.7226,0.5731
7855.0,16497.0,10044.0,,5551.0,7109.0,10670.0,14941.0,16329.0,,,,,,55.0,3.0,41.0,590.0,8286.0,5164.0,8286.0,5164.0,4756.0,1.0,3.0,0.7262,2951.0,,0.3421,0.3752,16130111.0,13986800.0,18.0,1090.0,0.3982,0.373937677,0.40315877,0.471495327,0.587719298,20492.0,14250.0,13750.0,14000.0,51129.0,10800.0,33245.0,72867.0,70500.0,42154.0,7400.0,26387.0,59440.0,55600.0,0.1857,University of Wisconsin-Parkside,Kenosha,0.7126,0.4408
10142.0,18706.0,17365.0,,10499.0,11643.0,15799.0,19803.0,21221.0,,,,,,55.0,3.0,32.0,488.0,8718.0,3780.0,8563.0,3780.0,3780.0,1.0,3.0,0.8474,5900.0,,0.2274,0.4891,72176144.0,78873617.0,18.0,1150.0,0.5253,0.487634409,0.5232,0.716955941,0.823929961,23000.0,15118.0,16452.0,16185.0,58084.0,14100.0,40531.0,80699.0,77500.0,50251.0,13300.0,35347.0,68502.0,59800.0,0.2577,University of Wisconsin-Stout,Menomonie,0.741,0.5779
8487.0,16400.0,13405.0,,8194.0,7797.0,12195.0,16774.0,17218.0,,,,,,55.0,3.0,22.0,1050.0,7227.0,5596.0,7227.0,5596.0,5023.0,1.0,3.0,0.9364,1899.0,,0.296,0.4596,21615266.0,22959656.0,17.0,1050.0,0.4412,0.371376812,0.478851964,0.50877193,0.613223141,22500.0,13830.0,15321.0,14000.0,49606.0,8900.0,34128.0,67440.0,64800.0,41868.0,8700.0,28919.0,54633.0,51300.0,0.2706,University of Wisconsin-Superior,Superior,0.7074,0.4494
11205.0,40603.0,16928.0,,4458.0,5268.0,9613.0,21123.0,26427.0,,,,,,55.0,3.0,11.0,1100.0,13500.0,3100.0,13500.0,3100.0,3800.0,1.0,3.0,0.4335,35665.0,,0.1532,0.217,4995679379.0,5530156867.0,18.0,1402.0,0.8933,0.70955785,0.753291925,0.80799305,0.85400638,20484.0,13750.0,16850.0,19058.0,73792.0,19100.0,52171.0,108161.0,104600.0,61275.0,14300.0,42452.0,82458.0,76800.0,0.729,University of Wisconsin-Madison,Madison,0.9453,0.9008
